X,Y,facname,facdomain,borocd
-73.955688,40.775905,Wimbledon,"Parks, Gardens, and Historical Sites",108
-73.952081,40.764826,City Owned Property,Administration of Government,108
-73.948325,40.781993,Waterford,"Parks, Gardens, and Historical Sites",108
-73.958227,40.783018,St Davids School,"Education, Child Welfare, and Youth",108
-73.957172,40.759831,N Y Waterway East 62nd St Ferry Term Dock,Core Infrastructure and Transportation,108
-73.965326,40.764043,Capital Parking LLC,Core Infrastructure and Transportation,108
-73.967184,40.771219,Frick Collection,Libraries and Cultural Programs,108
-73.952637,40.766774,HSS River Terrace,Health and Human Services,108
-73.963092,40.764393,"215 East 64th Street Co., LLC",Core Infrastructure and Transportation,108
-73.955026,40.766853,Oxford,"Parks, Gardens, and Historical Sites",108
-73.95723,40.784239,Spence School,"Education, Child Welfare, and Youth",108
-73.961806,40.775174,Ramaz Upper School,"Education, Child Welfare, and Youth",108
-73.9601,40.768084,United States Post Office-Lenox Hill Station,"Parks, Gardens, and Historical Sites",108
-73.944053,40.768984,Bright Horizons  Children's Centers LLC,"Education, Child Welfare, and Youth",108
-73.956812,40.764386,Memorial Hospital for Cancer and Allied Diseases,Health and Human Services,108
-73.96518,40.768729,Hunter College National Youth Sports,"Education, Child Welfare, and Youth",108
-73.956718,40.784702,Sunny Days,"Education, Child Welfare, and Youth",108
-73.954454,40.758064,Southtown Commons,"Parks, Gardens, and Historical Sites",108
-73.964363,40.761026,Tramway Plaza,"Parks, Gardens, and Historical Sites",108
-73.95809,40.760017,East 61st Street Garage LLC,Core Infrastructure and Transportation,108
-73.95285,40.772868,Sp Plus Corporation,Core Infrastructure and Transportation,108
-73.94595,40.783581,Young Adult Boro Ctr At Yaia,"Education, Child Welfare, and Youth",108
-73.945579,40.778835,York & 90th Parking LLC,Core Infrastructure and Transportation,108
-73.954335,40.76415,New York Weill Cornell Center Inpatient Program,Health and Human Services,108
-73.960611,40.759446,Land Under Queensboro Br/Park,"Education, Child Welfare, and Youth",108
-73.952992,40.768488,Church of the Epiphany,Health and Human Services,108
-73.9596,40.771598,The Berger's Parking Corporation,Core Infrastructure and Transportation,108
-73.950229,40.761842,"Island Kids, Inc.","Education, Child Welfare, and Youth",108
-73.94672,40.781165,Mp 93 LLC,Core Infrastructure and Transportation,108
-73.954507,40.764338,Payne Whitny Thrptc Nursry Sch,"Education, Child Welfare, and Youth",108
-73.952517,40.782934,Allen - Stevenson Summer Program,"Education, Child Welfare, and Youth",108
-73.96272,40.770145,East 71st Street Garage Corp.,Core Infrastructure and Transportation,108
-73.9545,40.778039,"Sidewalk Clock at 1501 3rd Avenue, Manhattan","Parks, Gardens, and Historical Sites",108
-73.962195,40.76088,"Central Parking System Of New York,Inc.",Core Infrastructure and Transportation,108
-73.957101,40.769423,"300 East 74th Street Car Park, LLC",Core Infrastructure and Transportation,108
-73.946145,40.776684,Mp East 87th LLC,Core Infrastructure and Transportation,108
-73.96467,40.765365,NYC Parks-J Hood Wright Park,"Education, Child Welfare, and Youth",108
-73.944949,40.76646,Roosevelt Island-Ops Command,"Public Safety, Emergency Services, and Administration of Justice",108
-73.958245,40.760129,Fdr Drive Garage LLC,Core Infrastructure and Transportation,108
-73.962135,40.762365,Weill Cornell Children's Center At East 62nd,"Education, Child Welfare, and Youth",108
-73.945426,40.772107,City Owned Property,Administration of Government,108
-73.951638,40.773206,"401 EAST 80 STREET, New York, NY 10075","Parks, Gardens, and Historical Sites",108
-73.95623,40.783313,Horace Mann Nursery Division,"Education, Child Welfare, and Youth",108
-73.938092,40.780898,Mill Rock Park,"Parks, Gardens, and Historical Sites",108
-73.9435,40.77514,Carl Schurz Park,"Parks, Gardens, and Historical Sites",108
-73.951916,40.774313,"Quik Park 82nd Street, LLC",Core Infrastructure and Transportation,108
-73.950225,40.775142,"One Parking Strathmore, LLC",Core Infrastructure and Transportation,108
-73.9591,40.778841,Church of St. Ignatius Loyola Complex,"Parks, Gardens, and Historical Sites",108
