X,Y,facname,facdomain,borocd
-73.896404,40.70408,Robert E. Peary School,"Education, Child Welfare, and Youth",405
-73.864828,40.706018,Sacred Heart School,"Education, Child Welfare, and Youth",405
-73.903767,40.722309,Saint Stanislaus Kostka School,"Education, Child Welfare, and Youth",405
-73.902338,40.702109,St Mathias Pre School,"Education, Child Welfare, and Youth",405
-73.886164,40.705892,"Cleanouts R Us, Inc.",Core Infrastructure and Transportation,405
-73.873724,40.721627,Forest Hills West School,"Education, Child Welfare, and Youth",405
-73.8877,40.72909,Maspeth High School,"Education, Child Welfare, and Youth",405
-73.889773,40.725887,Qns Midtown Expwy/Park Strip,"Parks, Gardens, and Historical Sites",405
-73.868713,40.709397,"Propark America New York, LLC",Core Infrastructure and Transportation,405
-73.886231,40.714981,P.S. Q255,"Education, Child Welfare, and Youth",405
-73.888464,40.710738,Middle Village Prep Charter School,"Education, Child Welfare, and Youth",405
-73.906332,40.721689,"Musica Reginae Productions, Ltd.",Libraries and Cultural Programs,405
-73.916258,40.714788,Vehicle Maintenance Shop,Administration of Government,405
-73.890429,40.70892,City Owned Property,Administration of Government,405
-73.898159,40.699495,"Greater Ridgewood Youth Council, Inc.",Libraries and Cultural Programs,405
-73.910948,40.710887,Grover Cleveland Playground,"Parks, Gardens, and Historical Sites",405
-73.897446,40.713768,"J & T Bro, Inc.",Core Infrastructure and Transportation,405
-73.88405,40.703534,Mosaic Pre-K Center,"Education, Child Welfare, and Youth",405
-73.895405,40.724866,Frontera Park,"Parks, Gardens, and Historical Sites",405
-73.89361,40.704269,N.Y.C.P.D.104th Precinct,"Public Safety, Emergency Services, and Administration of Justice",405
-73.912344,40.703765,P.S. 81 Jean Paul Richter Scho,"Education, Child Welfare, and Youth",405
-73.904424,40.71614,P.S. 153 Maspeth Elem,"Education, Child Welfare, and Youth",405
-73.886983,40.728491,Sitting Area,"Parks, Gardens, and Historical Sites",405
-73.90155,40.725407,Hull Triangle,"Parks, Gardens, and Historical Sites",405
-73.90144,40.7143,Pro-Serve Auto Care Inc.,Core Infrastructure and Transportation,405
-73.864828,40.706018,Sacred Heart Catholic Acad-Glendale,"Education, Child Welfare, and Youth",405
-73.891643,40.711453,Queens Storehouse,Administration of Government,405
-73.903946,40.69935,USDA-CEO P075q At PS 239q,"Education, Child Welfare, and Youth",405
-73.903064,40.705604,IS 93 & Playground,"Parks, Gardens, and Historical Sites",405
-73.911997,40.703836,P.S. 81q Jean Paul Richter,"Education, Child Welfare, and Youth",405
-73.915037,40.717744,Aaa Northeast,Core Infrastructure and Transportation,405
-73.900921,40.704809,Bushwick Center for Rehabilitation and Health Care,Health and Human Services,405
-73.88825,40.699363,Drumm Triangle,"Parks, Gardens, and Historical Sites",405
