X,Y,facname,facdomain,borocd
-74.108161,40.558492,Oakwood Beach State Tidal Wetland,"Parks, Gardens, and Historical Sites",503
-74.197203,40.544347,I.S. 75 Frank D. Paulo,"Education, Child Welfare, and Youth",503
-74.192957,40.527543,Tottenville HS & Af,"Parks, Gardens, and Historical Sites",503
-74.217968,40.54034,Friends Preschool,Health and Human Services,503
-74.147388,40.543111,"Eng 162, Lad 82, Bat 23","Public Safety, Emergency Services, and Administration of Justice",503
-74.22338,40.540724,West Shore Expressway,Administration of Government,503
-74.174376,40.526517,City Owned Property,Administration of Government,503
-74.20677,40.542179,NYC Staten Island Community Board 3 Office,Administration of Government,503
-74.236145,40.530482,Charleston Business Park,Core Infrastructure and Transportation,503
-74.23716,40.527784,Skyview Towing & Recovery Inc,Core Infrastructure and Transportation,503
-74.214452,40.527644,Mesivtha Tifereth Jerusalem,"Education, Child Welfare, and Youth",503
-74.171865,40.559867,Arthur Kill Park & Ride,Core Infrastructure and Transportation,503
-74.163482,40.526884,Bayview Terrace Park   R-137,"Parks, Gardens, and Historical Sites",503
-74.193235,40.534058,Huguenot Park,Libraries and Cultural Programs,503
-74.153673,40.566478,Fresh Kill Creek.(Section # 49,Core Infrastructure and Transportation,503
-74.189584,40.532783,Stepping Stones Pre-School,Health and Human Services,503
-74.191651,40.534408,Park  R-98,"Parks, Gardens, and Historical Sites",503
-74.190976,40.520338,Wolfe's Pond Park,"Parks, Gardens, and Historical Sites",503
-74.187086,40.538576,Park,"Parks, Gardens, and Historical Sites",503
-74.208246,40.541417,"High Hopes Of Staten Island, Inc.","Education, Child Welfare, and Youth",503
-74.230984,40.511059,City Owned Property,Administration of Government,503
-74.145878,40.571174,Staten Island Historical Society,Libraries and Cultural Programs,503
-74.240367,40.536175,"Apple Towing Co., Inc.",Core Infrastructure and Transportation,503
-74.14269,40.545123,Smiles Around Us,"Education, Child Welfare, and Youth",503
-74.22244,40.511876,S.I.E. Viii Day Prog,"Education, Child Welfare, and Youth",503
-74.119835,40.560998,"Steps To Success II, LLC","Education, Child Welfare, and Youth",503
-74.136844,40.554543,City Owned Property,Administration of Government,503
-74.202201,40.541202,City Owned Property,Administration of Government,503
-74.145505,40.54574,Uau @ IS 24,"Education, Child Welfare, and Youth",503
-74.236145,40.530482,Charleston Business Park,"Parks, Gardens, and Historical Sites",503
-74.160016,40.54277,City Owned Property,Administration of Government,503
-74.12487,40.561479,PS 50 & Playground (Jop),"Education, Child Welfare, and Youth",503
-74.231752,40.50217,Park,"Parks, Gardens, and Historical Sites",503
-74.112461,40.550743,City Owned Property,Administration of Government,503
-74.226968,40.520713,P/O Lot Acq Mill Creek Phase I,"Parks, Gardens, and Historical Sites",503
-74.116573,40.551257,Oakwood Beach Wpcp,Core Infrastructure and Transportation,503
-74.227754,40.546099,Pioneer Transportation Corp,Core Infrastructure and Transportation,503
-74.24379,40.515694,Finest Towing & Auto Body Inc.,Core Infrastructure and Transportation,503
-74.189012,40.530166,Huguenot Ponds Park,"Parks, Gardens, and Historical Sites",503
-74.225641,40.519908,Mill Creek Phase I,"Parks, Gardens, and Historical Sites",503
-74.197408,40.516417,Staten Island University Hospital KEEP,Health and Human Services,503
-74.145505,40.54574,IS 24,"Education, Child Welfare, and Youth",503
-74.149329,40.571053,Richmondtown Restoration,Libraries and Cultural Programs,503
-74.218845,40.536735,Tottenville Pool,"Education, Child Welfare, and Youth",503
-74.116389,40.554002,Open Space,"Parks, Gardens, and Historical Sites",503
-74.176654,40.526129,St Joseph By The Sea High School,"Education, Child Welfare, and Youth",503
-74.193994,40.569334,DSNY Muldoon Ave Household Special Waste Drop-Off Facility,Core Infrastructure and Transportation,503
-74.141879,40.547798,City Owned Property,Administration of Government,503
-74.222442,40.511884,P025r At PS 3r Annex,"Education, Child Welfare, and Youth",503
-74.227068,40.51006,Long Pond Park Addition,"Parks, Gardens, and Historical Sites",503
-74.190959,40.537125,Park,"Parks, Gardens, and Historical Sites",503
-74.138549,40.566535,Richmondtown,Libraries and Cultural Programs,503
-74.222599,40.530891,City Owned Property,Administration of Government,503
-74.162645,40.536863,Lieutenant John H. Martinson Playground,"Parks, Gardens, and Historical Sites",503
-74.192957,40.527543,Tottenville HS & Af,Administration of Government,503
-74.160204,40.529537,City Owned Property,Administration of Government,503
-74.149857,40.533671,Crescent Beach.Park,"Parks, Gardens, and Historical Sites",503
-74.18039,40.54495,Bloomingdale Park,"Education, Child Welfare, and Youth",503
-74.145685,40.536202,Crescent Beach Park,"Parks, Gardens, and Historical Sites",503
-74.132639,40.559146,Cbi Academy Preschool,Health and Human Services,503
-74.211716,40.520626,PS 3,"Education, Child Welfare, and Youth",503
-74.23072,40.523072,Gateway Academy,"Education, Child Welfare, and Youth",503
-74.224682,40.50407,Butler Manor Woods,"Parks, Gardens, and Historical Sites",503
-74.15075,40.554841,City Owned Property,Administration of Government,503
-74.189527,40.532817,Stepping Stones Preschool,"Education, Child Welfare, and Youth",503
-74.110848,40.56143,Gerard P. Dugan Plgd.,"Parks, Gardens, and Historical Sites",503
-74.145988,40.570822,La Tourette Park & Golf Course,Administration of Government,503
-74.152124,40.560897,Islington Pond Park,"Parks, Gardens, and Historical Sites",503
-74.230587,40.510528,P.S. 006 Corporal Allan F Kivlehan School,"Education, Child Welfare, and Youth",503
-74.195761,40.535158,"Eng 164, Lad 84 - Parking",Administration of Government,503
-74.228196,40.512797,Long Pond Park Additon-R-27,"Parks, Gardens, and Historical Sites",503
-74.217904,40.539493,Rossville Ame Zion Church,"Education, Child Welfare, and Youth",503
-74.226582,40.506698,Blue Heron Park Preserve,Administration of Government,503
-74.168697,40.557314,Group Home,"Education, Child Welfare, and Youth",503
-74.114274,40.550853,SI Levee Project Phase 1,Administration of Government,503
-74.174174,40.541512,City Owned Property,Administration of Government,503
-74.197203,40.544347,Uau IS 75,"Education, Child Welfare, and Youth",503
-74.228237,40.505893,Ll- So Shore Babe Ruth League,Administration of Government,503
-74.246556,40.501121,Conference House Park,"Parks, Gardens, and Historical Sites",503
-74.184163,40.522376,Bunker Ponds Park   R-132,Administration of Government,503
-74.176154,40.552557,Genesee Park,"Parks, Gardens, and Historical Sites",503
-74.168596,40.552033,PS 42 Annex,"Education, Child Welfare, and Youth",503
-74.110847,40.561431,Dugan Playground,"Parks, Gardens, and Historical Sites",503
-74.142699,40.545133,"Jewish Community Center Of Staten Island, Incorporated","Education, Child Welfare, and Youth",503
-74.170343,40.528845,Blue Heron Park  R-119,"Parks, Gardens, and Historical Sites",503
-74.218946,40.541416,Former PS 31 Playground,Administration of Government,503
-74.163514,40.536381,PS 55 & Playground,"Parks, Gardens, and Historical Sites",503
-74.179547,40.540471,Annadale,Core Infrastructure and Transportation,503
-74.217905,40.539501,P025r At Ame Zion Church,"Education, Child Welfare, and Youth",503
-74.188562,40.559122,R-.120.Arden.Heights.Wood.Park,"Parks, Gardens, and Historical Sites",503
-74.186174,40.523221,IS 7 & Playground,"Education, Child Welfare, and Youth",503
-74.195515,40.552365,USDA-CEO P037r At PS 4r,"Education, Child Welfare, and Youth",503
-74.189351,40.536181,Park,"Parks, Gardens, and Historical Sites",503
-74.220305,40.519242,Amboy Road,"Education, Child Welfare, and Youth",503
-74.227728,40.527329,Neck Creek Marsh Park,"Parks, Gardens, and Historical Sites",503
-74.152894,40.549484,Coptic Bible Summer School,"Education, Child Welfare, and Youth",503
-74.187281,40.560628,Arden.Heights.Woods.Park.R.120,"Parks, Gardens, and Historical Sites",503
-74.235823,40.534589,"Arena, Enrico",Core Infrastructure and Transportation,503
-74.192288,40.533495,Future 123 Pct Site,Administration of Government,503
-74.190492,40.557934,Arden Woods,"Parks, Gardens, and Historical Sites",503
-74.169155,40.534152,Blue Heron Park (R119),"Parks, Gardens, and Historical Sites",503
-74.186524,40.542165,City Owned Property,Administration of Government,503
-74.220101,40.52607,Park,"Parks, Gardens, and Historical Sites",503
-74.145505,40.54574,Myra S. Barnes I.S. 24,"Education, Child Welfare, and Youth",503
-74.193034,40.530011,Wolfe's Pond Bluebelt,"Parks, Gardens, and Historical Sites",503
-74.166652,40.552588,Eltingville Lutheran School,"Education, Child Welfare, and Youth",503
-74.222784,40.533355,Bloomingdale Park - R106,"Parks, Gardens, and Historical Sites",503
-74.156391,40.546577,Staten Island Bluebelt Phase 2,"Parks, Gardens, and Historical Sites",503
-74.180737,40.525571,Bunker Ponds Park  R-132,"Parks, Gardens, and Historical Sites",503
-74.219517,40.550865,City Owned Property,Administration of Government,503
-74.151111,40.552424,Great Kills,Libraries and Cultural Programs,503
-74.236145,40.530482,Charleston Business Park,Administration of Government,503
-74.150555,40.543412,City Owned Property,Administration of Government,503
-74.212609,40.556388,Sleight Family Graveyard,"Parks, Gardens, and Historical Sites",503
-74.211068,40.526248,St. Joseph And St. Thomas School,"Education, Child Welfare, and Youth",503
-74.162775,40.542539,South Shore Stars,"Education, Child Welfare, and Youth",503
-74.163514,40.536381,PS 55 & Playground,"Education, Child Welfare, and Youth",503
-74.232351,40.543893,"Staten Island Skating Pavilion, Inc.","Education, Child Welfare, and Youth",503
-74.199768,40.515523,Lemon Creek Park,"Parks, Gardens, and Historical Sites",503
-74.182681,40.522293,Bunker Ponds Park,"Parks, Gardens, and Historical Sites",503
-74.229965,40.532441,Fairview Park/Charleston Site,"Parks, Gardens, and Historical Sites",503
-74.188034,40.558302,R-120 Arden Heights Woods Park,"Parks, Gardens, and Historical Sites",503
-74.231141,40.526183,Neck Creek Marsh Park,"Parks, Gardens, and Historical Sites",503
-74.228159,40.513612,Long Pond Park Addition - R-27,"Parks, Gardens, and Historical Sites",503
-74.197408,40.516417,Staten Island University Hospital OP,Health and Human Services,503
-74.197275,40.518522,Babes In Toyland,"Education, Child Welfare, and Youth",503
-74.217841,40.554699,"Witte Marine Equipment Co., Inc.",Core Infrastructure and Transportation,503
-74.201797,40.512991,Lemon Creek Park,"Parks, Gardens, and Historical Sites",503
-74.237055,40.524707,Full Throttle Automotive Incorporated,Core Infrastructure and Transportation,503
