X,Y,facname,facdomain,borocd
-73.908294,40.693382,P.S. 151 Lyndon B. Johnson,"Education, Child Welfare, and Youth",304
-73.911788,40.700205,Coalition For Hispanic Family Services,"Education, Child Welfare, and Youth",304
-73.920135,40.688705,A.C.E. Integration Head Start,"Education, Child Welfare, and Youth",304
-73.912103,40.699843,Bushwick/Williamsburg,"Education, Child Welfare, and Youth",304
-73.919898,40.696184,Family Dynamics,"Education, Child Welfare, and Youth",304
-73.905524,40.696011,Srenik Inc.,Core Infrastructure and Transportation,304
-73.905649,40.683846,Stephen A Rudd Playground,"Parks, Gardens, and Historical Sites",304
-73.913906,40.697788,"Ridgewood Bushwick Senior Citizens Council, Inc.","Education, Child Welfare, and Youth",304
-73.932285,40.701456,P.S. 145 Andrew Jackson,"Education, Child Welfare, and Youth",304
-73.927966,40.694409,"PS 274, Mini Schl & Playgrnd","Parks, Gardens, and Historical Sites",304
-73.91871,40.694686,Bushwick Health Center,Health and Human Services,304
-73.927966,40.694409,P.S. 274 Kosciusko,"Education, Child Welfare, and Youth",304
-73.918649,40.70311,Riseboro Community Partnership Inc,Health and Human Services,304
-73.925948,40.697819,Garden,"Parks, Gardens, and Historical Sites",304
-73.910543,40.687192,Bright Stars Group Day Care II,"Education, Child Welfare, and Youth",304
-73.923479,40.691167,Goodwin Gardens,"Parks, Gardens, and Historical Sites",304
-73.913838,40.698117,Templo El Divino Salvador,Health and Human Services,304
-73.926013,40.697656,Old 83pct Off Street Parking,Administration of Government,304
-73.926317,40.700268,Cms Bushwick,Health and Human Services,304
-73.929303,40.694709,Ebc High School For Public Service - Bushwick,"Education, Child Welfare, and Youth",304
-73.932316,40.701906,Rheingold Indsutrial Park,"Parks, Gardens, and Historical Sites",304
-73.907547,40.681743,Thomas Boyland Park,"Parks, Gardens, and Historical Sites",304
-73.935468,40.699573,"Ridgewood Bushwick Senior Citizens Council, Inc.",Libraries and Cultural Programs,304
-73.919898,40.696184,Hospital Clinic,"Education, Child Welfare, and Youth",304
-73.920135,40.688705,Hospital Clinic Home Center Instructional Corporation,"Education, Child Welfare, and Youth",304
-73.912678,40.693674,PS 106,"Education, Child Welfare, and Youth",304
-73.919288,40.697694,Af Bushwick Middle School,"Education, Child Welfare, and Youth",304
-73.920222,40.698064,PS 376k,"Education, Child Welfare, and Youth",304
-73.922724,40.698044,Bushwick United Hdfc 1,"Education, Child Welfare, and Youth",304
-73.919158,40.691531,Riseboro Community Partnership Inc,Health and Human Services,304
-73.917668,40.695701,Hope Gardens,Health and Human Services,304
-73.909271,40.684019,"Family Services Network of NY, Inc.",Health and Human Services,304
-73.920154,40.691774,Riseboro Community Partnership Inc,Health and Human Services,304
-73.920154,40.691774,Riseboro Community Partnership Inc,Health and Human Services,304
-73.915886,40.698462,Make the Road New York,Health and Human Services,304
-73.922504,40.704104,P.S. 123 Suydam,"Education, Child Welfare, and Youth",304
-73.914244,40.687738,"Peoples Urban Films Foundation, Inc.","Education, Child Welfare, and Youth",304
-73.928404,40.694812,Lunch & Fun At The Library,"Education, Child Welfare, and Youth",304
-73.920154,40.691774,Lssny - Early Life Ctr 9,"Education, Child Welfare, and Youth",304
-73.910214,40.68665,P.S. 045 Horace E Greene,"Education, Child Welfare, and Youth",304
-73.93336,40.69621,Child Prodigy Learning Center,"Education, Child Welfare, and Youth",304
-73.931918,40.701207,Cathedral of Joy CDC,Health and Human Services,304
-73.925395,40.700223,"Comprehensive Health Care & Rehabilitation Services, LLC",Health and Human Services,304
-73.917904,40.698729,Heisser Square Park,"Parks, Gardens, and Historical Sites",304
-73.914892,40.693811,P.S. 377 Alejandrina B. De Gautier,"Education, Child Welfare, and Youth",304
-73.911847,40.696813,Bushwick HS & Playground(Jop),"Parks, Gardens, and Historical Sites",304
-73.922504,40.704104,PS 123 & Playground,"Parks, Gardens, and Historical Sites",304
-73.920154,40.691774,LSSMNY : Early Life Children's Center 9,"Education, Child Welfare, and Youth",304
-73.917051,40.689285,"Salvation Army, Bushwick","Education, Child Welfare, and Youth",304
-73.924093,40.706162,Arma D&S Inc.,Core Infrastructure and Transportation,304
-73.925963,40.698328,Bushwick United HDFC 6,"Education, Child Welfare, and Youth",304
-73.909291,40.686349,City Owned Property,Administration of Government,304
-73.923084,40.6929,Cyrian Summer Program,"Education, Child Welfare, and Youth",304
-73.91858,40.687788,Traditional Educational Center,"Education, Child Welfare, and Youth",304
-73.926317,40.700268,Cms Willoughby,Health and Human Services,304
-73.926474,40.697535,Old 83pct. Off Street Parking,Administration of Government,304
-73.912161,40.701625,St Brigid Catholic Academy,"Education, Child Welfare, and Youth",304
-73.917483,40.689133,Bushwick Center 2,"Education, Child Welfare, and Youth",304
-73.912481,40.70129,New Life Child Dev Ctr 3,"Education, Child Welfare, and Youth",304
-73.93336,40.69621,Child Prodigy Learning Inc.,"Education, Child Welfare, and Youth",304
-73.914623,40.687869,Thurston Memoriah Outreach Ministry,"Education, Child Welfare, and Youth",304
-73.932478,40.70226,PSa 3 - Bushwick,Health and Human Services,304
-73.915886,40.698462,Make The Road By Walking,"Education, Child Welfare, and Youth",304
-73.928172,40.697344,Buhs 7,"Education, Child Welfare, and Youth",304
-73.914762,40.688235,Togetherness With Love,"Education, Child Welfare, and Youth",304
-73.909271,40.684019,Project Clean,Health and Human Services,304
-73.917722,40.69097,P.S. 299 Thomas Warren Field,"Education, Child Welfare, and Youth",304
-73.919548,40.698486,New Life CDC 4,"Education, Child Welfare, and Youth",304
-73.912103,40.699843,Bwrc,"Education, Child Welfare, and Youth",304
-73.920135,40.688705,Ace Integration Head Start,"Education, Child Welfare, and Youth",304
