X,Y,facname,facdomain,borocd
-73.901816,40.815984,M.S. 302 Luisa Dessus Cruz,"Education, Child Welfare, and Youth",202
-73.898681,40.824091,Rev. James Polite,Health and Human Services,202
-73.887559,40.825593,Longfellow Garden,"Parks, Gardens, and Historical Sites",202
-73.885888,40.814269,Playground For PS 48 (Jop),"Parks, Gardens, and Historical Sites",202
-73.896306,40.822006,Brightside Academy - I/T,"Education, Child Welfare, and Youth",202
-73.897153,40.827455,P.S. 723,"Education, Child Welfare, and Youth",202
-73.881833,40.813252,Ctu,Core Infrastructure and Transportation,202
-73.894027,40.823374,First Class Parking Corp.,Core Infrastructure and Transportation,202
-73.900439,40.816298,St. Margaret's Episcopal Church,Health and Human Services,202
-73.887201,40.825752,Sophie Parking Inc.,Core Infrastructure and Transportation,202
-73.896306,40.822006,Family Resource Center - Bronx Zone 2,Health and Human Services,202
-73.879866,40.8036,Hunts Point Wwtp,Core Infrastructure and Transportation,202
-73.900153,40.821196,Archie's Place,Health and Human Services,202
-73.896306,40.822006,Bronx Self Help Program,Health and Human Services,202
-73.883614,40.813395,Daniello Carting Co. LLC,Core Infrastructure and Transportation,202
-73.900695,40.821389,Word Of Life International Inc.,"Education, Child Welfare, and Youth",202
-73.888853,40.814522,DCC/Spofford Juv Ctr Parking,Administration of Government,202
-73.897182,40.796545,South Brother Island,"Parks, Gardens, and Historical Sites",202
-73.903023,40.812103,The Bridge Forensic ACT Team,Health and Human Services,202
-73.896686,40.815416,Soundview Transportation Ltd,Core Infrastructure and Transportation,202
-73.890747,40.820732,Park,"Parks, Gardens, and Historical Sites",202
-73.897153,40.827455,"Metropolitan High School, The","Education, Child Welfare, and Youth",202
-73.889759,40.813047,BX02g,Core Infrastructure and Transportation,202
-73.884914,40.810195,Logan Bus Company Inc.,Core Infrastructure and Transportation,202
-73.898811,40.814215,Casa De Esperanza,Health and Human Services,202
-73.895583,40.816308,41 Precinct,"Public Safety, Emergency Services, and Administration of Justice",202
-73.894319,40.822231,South Bronx Classical Charter School,"Education, Child Welfare, and Youth",202
-73.877176,40.813075,Hunts Point Market,Administration of Government,202
-73.900248,40.813915,P.S. 062 Inocensio Casanova,"Education, Child Welfare, and Youth",202
-73.890739,40.823384,Printer's Park Playground,"Parks, Gardens, and Historical Sites",202
-73.90108,40.812991,Citizen,"Education, Child Welfare, and Youth",202
-73.895995,40.822173,P035m At Adolescent Skills Center,"Education, Child Welfare, and Youth",202
-73.888715,40.814667,Manida ( Center #1 ),"Education, Child Welfare, and Youth",202
-73.888991,40.82232,P.S. 75 School Of Research And Discovery,"Education, Child Welfare, and Youth",202
-73.88294,40.803446,Hunts Point Wpcp,Core Infrastructure and Transportation,202
-73.88397,40.813398,Apex Sales Towing & Leasing Corp,Core Infrastructure and Transportation,202
-73.890899,40.818219,Dreamyard A.C.T.I.O.N.,"Education, Child Welfare, and Youth",202
-73.898632,40.819496,Wishing Well Garden,"Parks, Gardens, and Historical Sites",202
-73.897862,40.817751,Holcombe L. Rucker School Of Community Research,"Education, Child Welfare, and Youth",202
-73.8887,40.814589,Center 1,"Education, Child Welfare, and Youth",202
-73.884547,40.82731,Bronx River Trail,"Parks, Gardens, and Historical Sites",202
-73.886659,40.804515,Sewage Treatment Plant,Core Infrastructure and Transportation,202
-73.894432,40.822205,School Of Performing Arts,"Education, Child Welfare, and Youth",202
-73.890143,40.811324,James D. Byrne,Core Infrastructure and Transportation,202
-73.887557,40.825595,Longfellow Playground,"Parks, Gardens, and Historical Sites",202
-73.889122,40.819154,Bella Vista Community Health Center,Health and Human Services,202
-73.885308,40.815869,Hyde Leadership Charter School,"Education, Child Welfare, and Youth",202
-73.888991,40.82232,PS 75,"Education, Child Welfare, and Youth",202
-73.889238,40.814959,Hunts Point Recreation Center Summer Camp,"Education, Child Welfare, and Youth",202
-73.88351,40.81057,Riverside Park,"Education, Child Welfare, and Youth",202
-73.895995,40.822173,Adolescent Skills Center (Restart),"Education, Child Welfare, and Youth",202
-73.899767,40.822844,"La Casa De Salud, Inc.",Health and Human Services,202
-73.885308,40.815869,The Vida Bogart School For All Children,"Education, Child Welfare, and Youth",202
-73.89076,40.817034,Alc At Lafayette Academy,"Education, Child Welfare, and Youth",202
-73.885053,40.807938,A J Recycling Inc (Roll-Tech),Core Infrastructure and Transportation,202
-73.890745,40.820735,Monsignor Raul Del Valle Square,"Parks, Gardens, and Historical Sites",202
-73.890993,40.825364,Benjamin Gladstone Square,"Parks, Gardens, and Historical Sites",202
-73.896306,40.822006,Ace's Parking Garage Inc.,Core Infrastructure and Transportation,202
-73.892204,40.825847,1093 Southern,"Education, Child Welfare, and Youth",202
-73.885105,40.825639,Concrete Plant Park,"Parks, Gardens, and Historical Sites",202
-73.88863,40.81285,Barretto Park,Administration of Government,202
